rank,h3_index,score,acres,dist_km,type,land_val_acre,build_mo,lat,lon,tier
1186,8848eb35b7fffff,0.5685,210.4,46.9,unknown,33395,12,33.7493,-111.7194,Tier 2 — Top 25%
1187,8848e96a57fffff,0.5683,211.0,20.7,unknown,34282,12,33.2754,-112.1564,Tier 2 — Top 25%
1188,8848eba517fffff,0.5683,210.9,18.1,unknown,153379,12,33.4469,-111.8793,Tier 2 — Top 25%
1189,8848eba50bfffff,0.5683,210.9,19.2,unknown,92999,12,33.4249,-111.8695,Tier 2 — Top 25%
1190,8848eb3487fffff,0.5681,210.5,39.4,unknown,33647,12,33.7155,-111.7949,Tier 2 — Top 25%
1191,8848eb34a5fffff,0.5681,210.5,41.7,unknown,33568,12,33.7199,-111.7629,Tier 2 — Top 25%
1192,8848ebac63fffff,0.5681,210.9,31.3,unknown,33920,12,33.4896,-111.7402,Tier 2 — Top 25%
1193,8848eb3511fffff,0.5681,210.6,43.2,unknown,33518,12,33.6819,-111.7009,Tier 2 — Top 25%
1194,8848e96addfffff,0.5681,210.9,19.6,unknown,34321,12,33.3080,-112.2010,Tier 2 — Top 25%
1195,8848e9604dfffff,0.5681,211.0,31.1,unknown,33929,12,33.2269,-112.2775,Tier 2 — Top 25%
1196,8848e96115fffff,0.5681,211.0,23.1,unknown,34198,12,33.2815,-112.2230,Tier 2 — Top 25%
1197,8848e9799bfffff,0.5681,211.1,23.5,unknown,34187,12,33.2412,-112.1225,Tier 2 — Top 25%
1198,8829b6c417fffff,0.5681,210.1,40.9,unknown,33596,12,33.7707,-112.2870,Tier 2 — Top 25%
1199,8848ebb719fffff,0.5681,211.3,30.4,unknown,44339,12,33.2074,-111.9200,Tier 2 — Top 25%
1200,8848eb376dfffff,0.5681,210.7,40.5,unknown,33609,12,33.5924,-111.6727,Tier 2 — Top 25%
1201,8829b6c965fffff,0.5681,210.4,40.9,unknown,33595,12,33.7443,-111.8114,Tier 2 — Top 25%
